gene_id,Col0_AWF_NT_R4,Col0_AWF_NT_R5,Col0_AWF_NT_R6,Col0_CL_R1,Col0_CL_R2,Col0_CL_R3,Col0_CL_ribo_R1,Col0_CL_ribo_R2,Col0_CL_ribo_R3,Col0_LSW_R1,Col0_LSW_R2,Col0_LSW_R3
AT4G28560,0,0,0,2,0,0,4,0,9,0,0,0
AT4G28564,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28570,0,0,0,65,5,21,185,106,124,3,0,0
AT4G28580,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28590,0,0,0,0,0,0,9,8,8,0,0,0
AT4G28600,0,0,0,52,0,30,209,35,80,3,0,0
AT4G28610,0,0,0,59,3,18,123,39,152,0,0,0
AT4G28620,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28630,0,0,0,20,0,11,57,28,46,0,0,0
AT4G28640,0,0,0,11,0,6,38,8,20,0,0,0
AT4G28650,0,0,0,0,0,27,27,74,138,0,0,0
AT4G28652,0,0,0,0,0,2,0,0,6,0,0,0
AT4G28660,0,0,0,77,0,6,266,19,44,8,0,0
AT4G28670,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28680,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28690,0,0,0,6,0,0,15,8,8,0,0,0
AT4G28700,0,0,0,11,0,0,10,0,0,0,0,0
AT4G28703,0,0,0,0,0,0,5,0,20,0,0,0
AT4G28706,0,0,0,25,0,10,141,14,51,5,0,0
AT4G28710,0,0,0,95,0,47,343,39,239,17,0,0
AT4G28720,0,0,0,6,0,3,10,0,2,0,0,0
AT4G28730,0,0,0,27,0,0,55,0,0,0,0,0
AT4G28740,0,0,0,46,6,5,192,38,23,0,0,0
AT4G28750,10,22,3,1907,67,386,7373,1229,1807,67,5,3
AT4G28760,0,0,0,49,0,45,180,54,181,0,0,0
AT4G28770,0,0,0,29,0,7,129,49,68,0,0,0
AT4G28775,0,0,0,0,0,2,0,0,0,0,0,0
AT4G28780,0,0,0,36,0,16,70,6,25,0,0,0
AT4G28790,0,0,0,0,0,0,0,10,0,0,0,0
AT4G28800,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28811,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28815,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28820,0,0,0,7,0,0,0,13,4,0,0,0
AT4G28830,0,0,0,0,0,0,27,32,47,0,0,0
AT4G28840,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28850,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28860,0,0,0,39,0,19,130,42,93,8,0,0
AT4G28870,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28880,0,0,0,48,8,63,186,84,287,7,0,0
AT4G28890,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28900,0,0,0,2,0,19,4,0,91,0,0,0
AT4G28910,0,0,0,33,0,24,194,40,114,6,0,0
AT4G28915,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28920,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28930,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28940,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28950,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28960,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28970,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28980,0,0,0,23,0,18,97,22,70,0,0,0
AT4G28990,0,0,0,0,0,0,11,0,0,0,0,0
AT4G29000,0,0,0,42,0,16,69,46,46,0,0,0
AT4G29010,11,0,0,206,0,64,723,167,396,23,0,0
AT4G29020,2,0,0,30,0,8,77,12,80,0,0,0
AT4G29030,3,0,0,0,0,0,3,8,0,0,0,0
AT4G29033,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29035,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29040,0,0,0,152,10,28,486,87,164,0,0,0
AT4G29050,0,0,0,14,0,6,55,23,46,0,0,0
AT4G29060,0,0,0,292,17,162,1149,78,797,19,0,0
AT4G29070,0,0,0,41,0,5,200,50,25,0,0,0
AT4G29080,0,0,0,41,0,17,100,4,83,10,0,0
AT4G29090,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29100,0,0,0,46,3,11,173,46,60,9,0,0
AT4G29103,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29110,0,0,3,42,0,3,123,6,11,6,0,0
AT4G29120,0,0,0,36,0,7,120,34,44,3,0,0
AT4G29130,0,0,0,67,3,6,275,23,63,6,0,0
AT4G29140,0,0,0,8,0,18,29,0,18,0,0,0
AT4G29150,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29160,0,0,0,98,13,28,333,145,92,8,0,0
AT4G29170,0,0,0,3,0,0,0,0,0,0,0,0
AT4G29180,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29190,0,2,0,205,61,84,952,828,526,18,0,0
AT4G29200,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29210,0,0,0,38,0,8,216,43,57,0,0,0
AT4G29220,0,0,0,110,0,19,275,73,114,0,0,0
AT4G29230,0,0,0,0,0,0,22,0,6,0,0,0
AT4G29240,0,0,0,3,0,0,23,2,0,0,0,0
AT4G29250,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29260,0,0,0,28,0,25,81,48,60,0,0,0
AT4G29270,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29273,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29276,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29280,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29281,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29283,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29285,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29290,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29300,0,0,0,0,0,0,0,0,0,8,0,0
AT4G29305,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29310,0,0,0,16,3,15,50,17,53,0,0,0
AT4G29330,0,0,0,20,0,0,73,38,22,0,0,0
AT4G29340,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29350,0,0,0,268,0,109,1171,360,634,28,0,0
AT4G29360,0,0,0,0,0,9,40,0,8,0,0,0
AT4G29370,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29380,0,0,0,56,0,27,147,89,144,0,0,0
AT4G29390,0,0,0,33,0,16,163,84,89,0,0,0
AT4G29400,0,0,0,12,0,0,38,0,17,5,3,0
AT4G29410,0,0,0,23,0,28,107,27,99,0,0,0
AT4G29415,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29420,0,0,0,10,0,9,40,14,23,0,0,0
AT4G29430,0,0,0,7,0,0,22,0,5,0,0,0
AT4G29440,6,5,11,46,3,14,148,12,86,0,0,0
AT4G29450,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29460,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29470,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29480,0,0,0,24,0,15,114,46,77,7,0,0
AT4G29490,0,0,0,16,0,0,91,32,48,0,0,0
AT4G29510,0,0,0,28,0,13,73,11,59,0,0,0
AT4G29520,0,0,0,8,0,0,45,0,0,0,0,0
AT4G29530,0,0,0,0,0,0,0,0,8,0,0,0
AT4G29540,0,0,0,0,0,0,7,0,0,0,0,0
AT4G29548,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29550,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29560,0,0,0,0,0,0,0,3,3,0,0,0
AT4G29570,0,0,0,0,0,0,3,0,0,0,0,0
AT4G29580,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29590,0,0,0,36,0,9,117,14,38,0,0,0
AT4G29600,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29610,5,0,0,20,0,2,63,0,4,0,0,0
AT4G29620,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29630,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29640,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29650,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29654,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29658,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29660,0,0,0,5,0,0,25,7,19,0,0,0
AT4G29670,0,9,0,96,0,24,218,75,76,16,0,0
AT4G29680,4,0,0,24,3,4,102,7,46,0,0,0
AT4G29690,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29700,0,0,0,12,0,6,61,47,29,0,0,0
AT4G29710,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29720,0,0,0,56,0,3,129,17,70,8,0,0
AT4G29730,0,0,0,11,0,0,30,0,11,0,0,0
AT4G29735,0,0,0,13,0,13,61,51,51,0,0,0
AT4G29740,0,0,0,14,0,0,31,5,19,0,0,0
AT4G29750,0,0,0,52,0,14,186,8,58,3,0,0
AT4G29760,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29770,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29780,35,28,33,125,5,16,546,24,41,3,0,0
AT4G29790,0,0,0,51,0,40,210,42,149,0,0,0
AT4G29800,0,0,0,3,0,0,0,0,0,0,0,0
AT4G29810,0,0,0,84,0,22,230,42,101,0,0,0
AT4G29820,0,0,0,7,0,8,27,59,70,0,0,0
AT4G29830,0,0,0,7,0,7,50,41,48,0,0,0
AT4G29840,0,0,0,59,3,51,139,79,133,4,0,0
AT4G29850,0,0,0,0,0,0,3,0,0,0,0,0
AT4G29860,0,0,0,0,0,0,26,14,10,0,0,0
AT4G29870,0,0,2,29,0,27,71,27,41,0,0,0
AT4G29880,0,0,0,0,0,0,7,0,0,0,0,0
AT4G29890,0,0,0,21,0,0,44,34,47,0,0,0
AT4G29900,0,3,0,88,14,137,419,294,641,6,0,0
AT4G29905,0,0,0,28,3,16,132,124,206,0,0,0
AT4G29910,0,0,0,6,0,0,28,8,19,0,0,0
AT4G29920,0,0,0,8,0,0,26,0,0,0,0,0
AT4G29930,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29940,0,0,0,22,0,17,49,0,56,0,0,0
AT4G29950,0,8,0,60,14,86,221,328,435,13,0,0
AT4G29960,0,0,0,22,4,0,78,49,59,0,0,0
AT4G29970,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29980,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29990,0,0,0,0,0,0,23,0,31,0,0,0
AT4G30000,0,0,0,23,0,5,60,0,8,0,0,0
AT4G30010,0,0,0,48,0,27,292,76,119,0,0,0
AT4G30020,0,0,0,101,0,38,423,0,221,0,0,0
AT4G30030,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30040,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30050,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30060,0,0,0,15,0,6,68,22,32,0,0,0
AT4G30064,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30067,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30070,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30072,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30074,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30080,0,0,0,35,0,0,88,23,54,10,0,0
AT4G30090,0,0,0,0,0,0,0,0,9,0,0,0
AT4G30097,0,0,0,9,0,4,24,2,9,1,2,0
AT4G30100,10,0,9,132,0,46,395,76,255,5,0,0
AT4G30110,0,0,0,61,0,10,197,0,73,0,0,0
AT4G30120,0,0,0,3,0,0,3,0,0,0,0,0
AT4G30130,0,0,0,18,0,0,22,8,18,0,0,0
AT4G30140,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30150,3,0,0,21,0,12,79,0,80,0,0,0
AT4G30160,11,0,0,145,0,43,388,80,289,0,0,0
AT4G30170,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30180,0,0,0,0,0,3,0,0,15,0,0,0
AT4G30190,0,0,0,117,0,159,435,49,662,0,0,0
AT4G30200,0,0,0,28,13,32,194,102,213,3,0,0
AT4G30210,40,19,27,309,16,164,1030,322,896,30,0,0
AT4G30220,0,0,0,9,0,9,60,33,34,0,0,0
AT4G30230,0,0,0,12,0,0,5,0,0,0,0,0
AT4G30240,0,0,0,24,0,5,103,40,72,0,0,0
AT4G30250,0,0,0,0,0,3,23,6,7,0,0,0
AT4G30260,0,0,0,59,3,32,171,55,100,0,0,0
AT4G30270,0,3,0,77,67,243,171,666,523,23,3,0
AT4G30280,0,0,0,3,0,3,0,0,0,0,0,0
AT4G30290,0,0,0,0,0,7,0,11,49,0,0,0
AT4G30300,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30310,0,0,0,63,0,46,196,35,171,0,0,0
AT4G30320,0,0,0,0,0,0,0,0,1,0,0,0
AT4G30330,0,0,0,0,0,0,20,3,8,0,0,0
AT4G30340,0,0,0,26,0,11,81,77,46,8,0,0
AT4G30350,20,3,0,29,0,28,83,59,194,6,0,0
AT4G30360,0,0,0,6,6,15,123,26,49,0,0,0
AT4G30370,0,0,0,0,0,2,6,2,19,0,0,0
AT4G30380,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30390,0,0,0,0,0,9,28,28,39,0,0,0
AT4G30400,0,0,0,31,0,0,74,4,8,3,0,0
AT4G30410,0,0,0,3,0,2,10,3,38,0,0,0
AT4G30420,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30430,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30440,12,2,4,216,12,133,802,230,644,7,0,0
AT4G30450,0,0,0,0,0,0,11,5,2,0,0,0
AT4G30460,0,0,0,11,0,0,58,37,8,0,0,0
AT4G30470,0,0,0,0,0,19,78,55,32,7,0,0
AT4G30480,0,0,0,18,0,3,120,40,66,0,0,0
AT4G30490,0,0,0,19,0,0,71,63,23,0,0,0
AT4G30500,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30510,0,0,0,0,0,3,23,0,15,0,0,0
AT4G30520,0,0,0,18,0,0,51,0,16,0,0,0
AT4G30530,7,0,4,221,9,20,1055,251,207,10,0,0
AT4G30540,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30550,0,0,0,31,0,34,141,115,149,0,0,0
AT4G30560,0,0,0,0,0,0,37,0,27,0,0,0
AT4G30570,0,0,0,5,0,0,16,3,5,0,0,0
AT4G30580,0,0,0,33,0,21,98,50,94,0,0,0
AT4G30590,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30600,10,0,3,156,14,107,621,433,519,6,0,0
AT4G30610,0,0,0,0,0,0,10,3,16,0,0,0
AT4G30620,0,0,0,0,0,5,49,0,15,0,0,0
AT4G30630,0,0,0,9,0,11,31,52,56,0,0,0
AT4G30640,0,0,0,0,0,0,6,0,7,0,0,0
AT4G30650,0,0,0,93,3,37,437,16,165,19,0,0
AT4G30660,0,0,0,52,0,10,155,26,75,0,0,0
AT4G30662,0,0,0,3,0,0,7,0,5,0,0,0
AT4G30670,0,0,0,0,0,3,0,4,0,0,0,0
AT4G30680,0,0,0,7,0,0,15,0,11,0,0,0
AT4G30690,0,0,0,39,3,31,122,111,175,0,0,0
AT4G30700,0,0,0,0,3,13,8,0,4,0,0,0
AT4G30710,0,0,0,11,0,17,73,0,65,3,0,0
AT4G30720,0,0,0,21,0,28,70,62,149,0,0,0
AT4G30730,0,0,0,0,0,0,2,0,3,0,0,0
AT4G30740,0,0,0,0,0,1,0,0,2,0,0,0
AT4G30750,0,0,0,16,0,26,40,24,79,0,0,0
AT4G30760,0,0,0,20,0,22,102,110,109,0,0,0
AT4G30770,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30780,0,0,0,21,3,11,88,53,71,0,0,0
AT4G30790,0,0,0,38,6,16,195,24,202,11,0,0
AT4G30800,0,0,0,0,0,0,0,0,5,0,0,0
AT4G30810,0,0,0,28,0,0,150,13,42,0,0,0
AT4G30820,0,0,0,3,0,4,23,0,14,0,0,0
AT4G30825,0,0,0,34,0,23,107,11,38,3,0,0
AT4G30830,0,0,0,0,0,0,8,0,0,0,0,0
AT4G30840,0,0,0,0,0,6,29,8,18,0,0,0
AT4G30845,0,0,0,0,0,0,6,4,8,0,0,0
AT4G30850,0,0,0,0,0,3,7,5,11,0,0,0
AT4G30860,0,0,0,0,0,0,7,0,0,0,0,0
AT4G30870,0,0,0,0,0,0,0,9,9,0,0,0
AT4G30872,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30880,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30890,0,0,0,47,0,21,103,22,60,0,0,0
AT4G30900,0,0,0,17,3,6,64,25,36,0,0,0
AT4G30910,0,0,0,0,0,13,37,54,77,0,0,0
AT4G30920,0,0,5,63,10,60,324,167,267,3,0,0
AT4G30930,0,0,0,12,0,7,25,13,46,0,0,0
AT4G30935,0,0,0,26,0,3,68,0,53,6,0,0
AT4G30940,0,0,0,0,0,8,15,5,6,0,0,0
AT4G30950,0,0,0,183,0,74,759,94,389,14,0,0
AT4G30960,6,2,2,601,32,185,2389,925,941,15,0,0
AT4G30970,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30972,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30975,0,0,0,0,0,0,0,5,0,0,0,0
AT4G30980,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30990,0,0,0,52,3,55,126,27,251,11,0,0
AT4G30993,0,0,0,58,0,43,255,142,207,0,0,0
AT4G30996,0,0,0,28,3,0,79,9,34,3,0,0
AT4G31000,0,0,0,0,0,11,23,0,43,0,0,0
AT4G31010,0,0,0,26,0,11,33,12,35,0,0,0
AT4G31020,0,0,0,0,0,0,3,0,0,0,0,0
AT4G31030,0,0,0,1,0,1,1,1,1,0,0,0
AT4G31040,0,0,0,51,0,50,164,102,239,0,0,0
AT4G31050,0,0,0,7,0,10,13,0,30,0,0,0
AT4G31060,0,0,0,0,0,0,24,3,11,0,0,0
AT4G31070,0,0,0,6,0,3,2,1,8,0,0,0
AT4G31075,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31080,0,0,0,34,0,70,207,148,289,0,0,0
AT4G31100,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31110,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31115,0,0,0,11,0,7,72,38,12,0,0,0
AT4G31120,0,0,0,8,0,0,97,48,69,0,0,0
AT4G31130,0,0,0,32,5,13,108,59,70,0,0,0
AT4G31136,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31140,0,0,0,9,0,10,58,28,37,0,0,0
AT4G31150,0,0,0,0,0,7,31,15,27,0,0,0
AT4G31160,0,0,0,83,0,40,182,46,182,8,0,0
AT4G31170,7,0,0,92,8,41,329,185,248,0,0,0
AT4G31180,0,0,0,96,7,60,328,208,361,10,0,0
AT4G31190,0,0,0,0,0,0,0,0,1,0,0,0
AT4G31196,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31200,0,0,0,32,0,15,38,14,40,0,0,0
AT4G31210,0,0,0,19,0,14,63,6,58,0,0,0
AT4G31230,0,0,0,0,0,0,0,0,6,0,0,0
AT4G31240,0,0,0,10,0,8,8,12,33,0,0,0
AT4G31248,0,0,0,0,0,3,0,11,13,0,0,0
AT4G31250,0,0,0,5,0,3,21,0,0,0,0,0
AT4G31260,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31265,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31270,0,0,0,0,0,11,27,6,15,0,0,0
AT4G31280,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31290,0,0,0,0,0,142,71,160,626,0,0,0
AT4G31300,0,0,0,67,0,21,297,110,118,8,0,0
AT4G31310,0,0,0,30,0,5,93,39,28,0,0,0
AT4G31320,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31330,0,0,0,5,0,0,3,0,0,0,0,0
AT4G31340,0,0,0,106,3,63,326,79,265,0,0,0
AT4G31350,0,0,0,8,0,0,75,10,37,0,0,0
AT4G31351,0,0,0,0,1,0,1,0,8,0,0,0
AT4G31354,0,0,0,2,0,4,1,1,3,0,0,0
AT4G31355,0,0,0,0,0,0,0,0,2,0,0,0
AT4G31360,0,0,0,3,0,0,21,0,32,0,0,0
AT4G31370,0,0,0,0,0,0,6,0,0,0,0,0
AT4G31380,0,0,0,0,0,0,0,0,2,0,0,0
AT4G31390,0,0,0,48,0,7,186,48,76,0,0,0
AT4G31398,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31400,0,0,0,0,0,0,6,3,0,0,0,0
AT4G31408,0,0,0,0,0,0,3,4,3,0,0,0
AT4G31410,0,0,0,18,0,14,67,73,61,7,0,0
AT4G31420,0,0,0,29,9,24,126,114,151,0,0,0
AT4G31430,0,0,0,26,0,41,83,50,134,0,0,0
AT4G31440,0,0,0,3,3,2,14,5,8,6,0,0
AT4G31441,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31450,0,0,0,44,0,3,169,27,39,0,0,0
AT4G31460,0,0,0,9,0,7,25,17,65,0,0,0
AT4G31470,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31480,0,0,5,183,6,129,661,159,463,19,0,0
AT4G31490,14,0,0,92,0,51,370,7,237,25,0,0
AT4G31500,0,9,4,453,27,116,1117,451,591,9,0,0
AT4G31510,0,0,0,7,2,10,42,34,38,0,0,0
AT4G31520,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31530,0,0,0,20,9,27,244,105,99,0,0,0
AT4G31540,0,0,2,21,2,13,115,34,90,0,0,0
AT4G31550,11,4,0,99,14,56,263,47,174,0,0,0
AT4G31560,0,0,0,17,5,21,129,61,63,0,0,0
AT4G31570,0,0,0,131,0,69,547,32,332,41,0,0
AT4G31580,0,5,0,34,0,21,222,112,131,7,0,0
AT4G31590,0,0,0,81,0,18,302,0,63,0,0,6
AT4G31600,0,0,0,19,0,0,55,9,31,0,0,0
AT4G31610,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31615,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31620,0,0,0,0,0,0,0,0,15,6,0,0
AT4G31630,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31640,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31650,0,0,0,13,0,7,103,24,42,0,0,0
AT4G31660,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31670,0,0,0,23,3,0,33,22,31,3,0,0
AT4G31680,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31690,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31695,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31700,0,0,0,62,0,39,196,112,201,10,0,0
AT4G31710,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31720,0,0,0,23,3,30,79,131,128,5,0,0
AT4G31730,0,0,0,2,0,2,4,0,6,0,0,0
AT4G31740,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31750,0,0,0,13,0,4,60,22,26,0,0,0
AT4G31760,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31770,0,0,0,0,0,0,23,8,17,8,0,0
AT4G31780,0,0,0,75,0,29,227,82,153,14,0,0
AT4G31790,0,0,0,0,0,7,58,10,41,0,0,0
AT4G31800,31,21,14,21,3,49,47,13,222,3,0,0
AT4G31805,0,0,0,0,0,0,0,0,6,0,0,0
AT4G31810,0,0,0,13,0,0,9,9,36,0,0,0
AT4G31820,0,0,0,32,17,68,151,165,394,15,0,0
AT4G31830,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31840,0,0,0,0,0,0,8,0,5,2,0,0
AT4G31850,0,0,0,54,0,29,189,22,103,0,0,0
AT4G31860,0,0,0,24,0,21,113,125,70,0,0,0
AT4G31870,0,0,0,0,0,0,26,0,0,0,0,0
AT4G31875,0,0,0,0,0,0,3,6,0,3,0,0
AT4G31877,0,0,0,0,0,0,3,0,5,0,0,0
AT4G31880,0,0,0,54,0,51,216,20,200,5,0,3
AT4G31890,0,0,0,15,0,8,24,11,38,0,0,0
AT4G31895,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31900,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31910,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31920,0,0,0,23,0,6,107,14,21,0,0,0
AT4G31930,0,0,0,0,0,0,27,0,0,0,0,0
AT4G31940,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31950,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31960,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31970,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31980,0,0,0,13,0,0,42,30,24,0,0,0
AT4G31985,0,0,0,35,0,13,108,80,115,0,0,0
AT4G31990,0,0,0,122,0,17,426,157,170,11,0,0
AT4G32000,0,0,0,14,0,0,43,0,13,0,0,0
AT4G32010,0,0,0,47,0,23,117,40,93,0,0,0
AT4G32020,6,9,6,484,28,128,1595,664,474,40,0,2
AT4G32030,4,0,0,33,7,27,145,79,115,0,0,0
AT4G32040,0,0,0,47,0,36,161,108,148,8,0,0
AT4G32050,0,0,0,11,0,0,55,29,11,0,0,0
AT4G32060,0,0,3,171,16,83,646,241,437,3,0,0
AT4G32070,0,0,0,20,2,21,74,34,125,6,0,0
AT4G32080,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32090,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32100,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32105,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32110,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32120,0,0,0,8,0,10,34,27,45,0,0,0
AT4G32130,0,0,0,0,7,11,60,65,71,0,0,0
AT4G32140,0,0,0,7,0,3,49,9,39,3,0,0
AT4G32150,0,0,0,97,36,146,181,680,577,11,0,0
AT4G32160,0,0,0,18,0,21,105,47,115,0,0,0
AT4G32170,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32175,0,0,0,9,0,0,0,6,12,0,0,0
AT4G32180,0,0,0,61,0,28,238,108,208,0,0,0
AT4G32190,6,0,0,77,0,25,345,15,75,8,0,0
AT4G32200,0,0,0,6,0,7,27,27,25,0,0,0
AT4G32205,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32208,0,0,0,0,0,0,22,0,0,0,0,0
AT4G32210,0,0,0,54,5,24,180,103,93,2,0,0
AT4G32212,0,0,0,0,0,0,2,0,0,0,0,0
AT4G32215,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32220,0,0,0,1,0,0,2,3,0,0,0,0
AT4G32230,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32240,0,0,0,16,0,0,59,62,37,0,0,0
AT4G32250,0,0,0,17,4,19,117,54,72,0,0,0
AT4G32260,3,0,0,873,38,180,2825,727,637,37,0,0
AT4G32265,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32270,0,0,0,11,0,0,39,21,0,0,0,0
AT4G32272,0,0,0,14,4,0,35,40,25,0,0,0
AT4G32280,0,0,0,0,0,23,54,51,176,0,0,0
AT4G32285,9,2,12,97,12,89,396,253,404,23,0,0
AT4G32290,0,0,2,7,8,18,57,75,62,0,0,0
AT4G32295,0,0,0,0,0,7,10,0,10,0,0,0
AT4G32300,5,0,0,33,2,65,139,58,287,5,0,0
AT4G32320,0,0,0,23,0,14,45,59,43,0,0,0
AT4G32330,0,0,0,141,0,42,436,10,183,17,0,0
AT4G32340,0,0,0,25,20,68,92,528,248,6,0,0
AT4G32342,0,0,0,0,0,0,3,0,0,0,0,0
AT4G32350,0,0,0,33,0,24,63,0,99,3,0,0
AT4G32360,0,0,0,8,0,12,36,11,41,0,0,0
AT4G32370,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32375,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32378,0,0,0,0,0,0,0,0,0,0,0,0
AT4G32380,0,0,0,0,0,0,0,0,0,0,0,0
